Country Name,Country Code,Time,Time Code,Adjusted net national income (annual % growth) [NY.ADJ.NNTY.KD.ZG],Adjusted net national income (constant 2015 US$) [NY.ADJ.NNTY.KD],Adjusted net national income (current US$) [NY.ADJ.NNTY.CD],Current account balance (% of GDP) [BN.CAB.XOKA.GD.ZS],"Current account balance (BoP, current US$) [BN.CAB.XOKA.CD]",Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Exports of goods and services (annual % growth) [NE.EXP.GNFS.KD.ZG],Exports of goods and services (current US$) [NE.EXP.GNFS.CD],External balance on goods and services (constant LCU) [NE.RSB.GNFS.KN],"Foreign direct investment, net (BoP, current US$) [BN.KLT.DINV.CD]","Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]","Foreign direct investment, net outflows (% of GDP) [BM.KLT.DINV.WD.GD.ZS]","Foreign direct investment, net outflows (BoP, current US$) [BM.KLT.DINV.CD.WD]",GDP (constant 2015 US$) [NY.GDP.MKTP.KD],GDP (constant LCU) [NY.GDP.MKTP.KN],GDP (current LCU) [NY.GDP.MKTP.CN],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],GDP per capita (constant LCU) [NY.GDP.PCAP.KN],GDP per capita (current LCU) [NY.GDP.PCAP.CN],GDP per capita (current US$) [NY.GDP.PCAP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],"GDP per capita, PPP (constant 2021 international $) [NY.GDP.PCAP.PP.KD]","GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]","GDP, PPP (constant 2021 international $) [NY.GDP.MKTP.PP.KD]","GDP, PPP (current international $) [NY.GDP.MKTP.PP.CD]",GDP: linked series (current LCU) [NY.GDP.MKTP.CN.AD],General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS],General government final consumption expenditure (annual % growth) [NE.CON.GOVT.KD.ZG],General government final consumption expenditure (current US$) [NE.CON.GOVT.CD],"Goods exports (BoP, current US$) [BX.GSR.MRCH.CD]","Goods imports (BoP, current US$) [BM.GSR.MRCH.CD]","Grants, excluding technical cooperation (BoP, current US$) [BX.GRT.EXTA.CD.WD]",Gross domestic savings (% of GDP) [NY.GDS.TOTL.ZS],Gross domestic savings (current LCU) [NY.GDS.TOTL.CN],Gross national expenditure (% of GDP) [NE.DAB.TOTL.ZS],Gross national expenditure deflator (base year varies by country) [NE.DAB.DEFL.ZS],Gross value added at basic prices (GVA) (constant 2015 US$) [NY.GDP.FCST.KD],Households and NPISHs final consumption expenditure (% of GDP) [NE.CON.PRVT.ZS],Households and NPISHs Final consumption expenditure (annual % growth) [NE.CON.PRVT.KD.ZG],Households and NPISHs final consumption expenditure: linked series (current LCU) [NE.CON.PRVT.CN.AD],Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Imports of goods and services (annual % growth) [NE.IMP.GNFS.KD.ZG],Imports of goods and services (current US$) [NE.IMP.GNFS.CD],Multilateral debt service (% of public and publicly guaranteed debt service) [DT.TDS.MLAT.PG.ZS],"Net financial flows, IBRD (NFL, current US$) [DT.NFL.MIBR.CD]","Net financial flows, IDA (NFL, current US$) [DT.NFL.MIDA.CD]","Net financial flows, IMF concessional (NFL, current US$) [DT.NFL.IMFC.CD]","Net financial flows, IMF nonconcessional (NFL, current US$) [DT.NFL.IMFN.CD]","Net financial flows, multilateral (NFL, current US$) [DT.NFL.MLAT.CD]",Net ODA received (% of central government expense) [DT.ODA.ODAT.XP.ZS],Net ODA received (% of GNI) [DT.ODA.ODAT.GN.ZS],Net official aid received (current US$) [DT.ODA.OATL.CD],Net official development assistance and official aid received (constant 2021 US$) [DT.ODA.ALLD.KD],"Net trade in goods (BoP, current US$) [BN.GSR.MRCH.CD]","Net trade in goods and services (BoP, current US$) [BN.GSR.GNFS.CD]","Portfolio investment, bonds (PPG + PNG) (NFL, current US$) [DT.NFL.BOND.CD]","Portfolio investment, net (BoP, current US$) [BN.KLT.PTXL.CD]","Service exports (BoP, current US$) [BX.GSR.NFSV.CD]","Service imports (BoP, current US$) [BM.GSR.NFSV.CD]",Taxes less subsidies on products (constant LCU) [NY.TAX.NIND.KN],"Travel services (% of service exports, BoP) [BX.GSR.TRVL.ZS]"
Uruguay,URY,2022,YR2022,..,..,..,-3.728329972,-2615970917,31.95216487,9.818712796,22419135287,59341167201,-2777094750,12.36723352,8677430231,8.409266891,5900335481,61761057235,1.82558E+12,2.88851E+12,70164683290,4.707257615,18213.69561,538374.4718,851838.9047,20691.9739,4.885798722,30879.92882,33081.50743,1.04711E+11,1.12177E+11,2.88851E+12,..,..,..,17613095785,13533146945,..,23.98818758,6.92902E+11,94.92928797,155.2475188,55742619441,..,..,..,26.88145284,12.36259812,18861286248,..,..,..,..,..,..,..,..,..,..,4079948840,4204800195,..,2074305131,5997745695,5872894340,2.1187E+11,30.01751898
Uruguay,URY,2023,YR2023,..,..,..,-3.338839349,-2578947255,27.49780014,0.695536972,21239529298,34467893043,-2809711573,-7.090079236,-5476436112,-10.72767808,-8286147685,61988013788,1.83229E+12,2.99859E+12,77240830877,0.367475176,18295.90668,540804.5298,885042.1032,22797.81117,0.451369477,31019.31139,34426.60247,1.05096E+11,1.1664E+11,2.99859E+12,..,..,..,15163969491,13030390098,..,20.51720112,6.15228E+11,96.73788789,161.3495315,55978868081,..,..,..,24.23568803,5.997912071,18719846800,..,..,..,..,..,..,..,..,..,..,2133579393,2746124093,..,1468728486,6887683703,6275139003,2.11739E+11,36.12898676
Uzbekistan,UZB,2021,YR2021,..,..,49922061226,-6.332463723,-4897531243,21.3073856,13.43986099,16479144805,-1.41582E+13,-2277773116,2.94839501,2280290470,0.003254916,2517354.014,1.17892E+11,1.52866E+14,8.20537E+14,77340060003,8.034683126,3442.724845,4464057.609,23961683.71,2258.519641,5.9609061,9247.643827,9247.643827,3.16674E+11,3.16674E+11,8.20537E+14,14.92596407,3.068311933,11543749570,14142014007,22908690100,173230000,19.16252245,1.57236E+14,118.5306524,..,1.07481E+11,65.91151348,11.64264692,5.40828E+14,36.1515861,23.38738181,27959658383,43.78132466,222776000,395372000,..,0,885813000,6.545181202,1.495467835,..,1161939941,-8766676093,-11493850299,1635235000,-1995827998,2300026405,5027200611,1.66875E+13,25.90276044
Uzbekistan,UZB,2022,YR2022,..,..,..,-3.159255083,-2846360140,24.33217634,24.56294481,21922299730,-1.27256E+13,-2653238267,2.949419009,2657306384,0.004515318,4068117.525,1.24967E+11,1.6204E+14,9.95573E+14,90095926567,6.001342322,3576.715527,4637798.513,28494644.17,2578.666894,3.891995112,9607.561673,10292.53094,3.35678E+11,3.5961E+11,9.95573E+14,14.97743374,3.538249247,13494057707,16649210902,28309158259,187150000,16.6086641,1.65351E+14,118.2580778,..,1.14535E+11,68.41390215,11.18046566,6.8111E+14,39.53707706,13.51311536,35621295917,43.48605239,489199000,753367000,..,0,2880455000,7.656650612,1.749269331,..,1671670044,-11659947358,-14677485308,..,-27117072.09,4316615454,7334153405,1.63035E+13,33.27901972
Uzbekistan,UZB,2023,YR2023,..,..,..,-7.677644386,-7799854803,23.68983267,7.656022054,24066920244,-1.56323E+13,-2144994201,2.122929247,2156721392,0.011543446,11727190.74,1.32829E+11,1.72234E+14,1.19216E+15,1.01592E+11,6.291416351,3725.674146,4830947.802,33438579.28,2849.514611,4.164676153,10007.6855,11106.97159,3.56797E+11,3.95989E+11,1.19216E+15,14.44365184,1.381987817,14673561510,19616583405,34475556679,..,17.41349818,2.07597E+14,116.9976582,..,1.21659E+11,68.14284998,6.174696496,8.12374E+14,40.68748198,11.48702875,41335132987,53.40465058,399327000,642453000,..,-61216843.5,2322189000,..,..,..,..,-14858973274,-17596857367,1107835000,-994444359,5432965117,8170849210,1.75121E+13,39.87791558
Vanuatu,VUT,2021,YR2021,0.832688022,871706319.3,966468684.9,-7.938916672,-75450988.23,9.36619786,-42.21199482,89015783.1,..,-42838587.67,4.530281025,43055519.34,0.022825446,216931.6738,808309120.9,66021000000,1.04023E+11,950394006.5,-1.552294891,2642.673052,215848.0129,340091.1504,3107.203129,-3.808557112,3135.836649,3135.836649,959152084.3,959152084.3,1.04023E+11,..,..,..,53885596.46,295368097.3,125980000,9.734385665,10126000000,145.3236304,142.335251,..,..,..,..,52.45474559,6.860212596,498526758.2,29.93299436,..,9092000,..,-2421761.8,8428000,51.26124011,15.3486121,..,166899993.9,-241482500.8,-438311378.1,..,155281.1873,28194273.83,225023151.1,..,7.893165302
Vanuatu,VUT,2022,YR2022,..,..,..,-12.46620293,-127431932,15.30483306,73.15828771,156448957,..,-9205106.98,1.046251351,10694983.22,0.145749179,1489876.235,823796784.5,67286000000,1.17917E+11,1022219298,1.916057012,2631.551863,214939.6574,376676.2712,3265.396451,-0.42083104,3122.640075,3345.268102,977529985,1047222798,1.17917E+11,..,..,..,73612031.68,349756374.4,80710000,12.62583003,14888000000,143.4398772,157.7827945,..,..,..,..,55.45934852,12.02455825,566916162.9,21.70065544,..,5299000,..,-2275030.2,10585000,..,10.60248099,..,129070007.3,-276144342.8,-427259838.7,..,186290.53,78474764.62,229590260.5,..,49.75808894
Vanuatu,VUT,2023,YR2023,..,..,..,..,..,..,..,..,..,..,0.39058402,4399200,0.39058402,4399200,842026927.7,68775000000,1.34158E+11,1126313359,2.212941771,2627.975268,214647.5286,418708.5881,3515.236336,-0.135912007,3118.396033,3460.933714,999162154.4,1108914310,1.34158E+11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.05547724,..,-510000,..,-2267883.4,4308000,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,2021,YR2021,..,..,..,..,..,..,..,..,..,..,..,2319000000,..,2319000000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,253190000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,273149993.9,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,2022,YR2022,..,..,..,..,..,..,..,..,..,..,..,2089000000,..,2089000000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,255890000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,271769989,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,1434250000,..,1434250000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,2021,YR2021,0.589729819,2.80048E+11,2.96055E+11,-1.262842792,-4628000000,93.85020713,14.8057324,3.43937E+11,-1.80455E+14,-15341000000,4.273145662,15660000000,0.08704556,319000000,3.32246E+11,5.13359E+15,8.48748E+15,3.66475E+11,2.553728526,3358.217348,51888451.76,85788317.51,3704.193559,1.666516042,12048.90199,12048.90199,1.19206E+12,1.19206E+12,8.48748E+15,9.585085546,4.547744438,35126918559,3.35916E+11,3.1845E+11,576900000,34.89588795,2.96178E+15,97.99971439,157.5437385,3.03776E+11,55.5190265,2.170451957,4.71216E+15,92.82562571,16.65147133,3.40182E+11,33.55789395,-23698000,48925000,..,..,-126556000,..,0.15141826,..,526520019.5,17466000000,1799000000,345257000,-281000000,4210000000,19877000000,4.79991E+14,..
Viet Nam,VNM,2022,YR2022,..,..,..,0.341681184,1402000000,93.81163841,4.016450791,3.84932E+11,-3.51469E+13,-15226000000,4.362405986,17900000000,0.65168009,2674000000,3.59236E+11,5.55062E+15,9.54874E+15,4.10324E+11,8.123514468,3603.864548,55683993.15,95793287.77,4116.385761,7.314809478,12930.25622,13852.11636,1.2889E+12,1.38079E+12,9.54874E+15,8.934138284,3.62,36658916153,3.71715E+11,3.42317E+11,480280000,36.28004616,3.46429E+15,96.28804899,163.5484402,3.29191E+11,54.78581556,7.68,5.23135E+15,89.97790268,1.227262201,3.69201E+11,41.7436904,-5011000,-229769000,..,0,-383341000,..,0.012530431,..,19450000.76,29398000000,15495000000,320257000,-1512000000,13526000000,27429000000,5.07686E+14,..
Viet Nam,VNM,2023,YR2023,..,..,..,6.011631344,25833000000,87.17673199,-1.310559134,3.74613E+11,6.48126E+13,-20050000000,4.305159287,18500000000,-0.360702535,-1550000000,3.77364E+11,5.83072E+15,1.02218E+16,4.29717E+11,5.046430736,3760.397714,58102616.71,101859406.3,4282.088517,4.34348082,13491.87942,14973.88396,1.35394E+12,1.50266E+12,1.02218E+16,8.852103341,3.58000831,38038990172,3.55231E+11,3.10787E+11,..,36.56333054,3.73744E+15,95.39842085,167.2319948,3.46373E+11,54.58456612,3.508952748,5.57953E+15,79.14687306,-3.10765103,3.40108E+11,46.54979028,-36769000,-640888000,..,..,-792056000,..,..,..,..,44444000000,35241000000,-40081000,1189000000,19869000000,29072000000,5.24574E+14,..
Virgin Islands (U.S.),VIR,2021,YR2021,..,..,..,..,..,90.28178389,94.67945922,4069000000,759000000,..,..,..,..,..,3950332444,4042000000,4507000000,4507000000,3.667607079,37313.04849,38178.89865,42571.07774,42571.07774,4.078869901,46893.5497,46893.5497,4964620107,4964620107,4507000000,33.90281784,0.170794193,1528000000,..,..,..,0.599068116,27000000,..,..,..,65.49811404,1.137286759,2952000000,90.0155314,-1.226339643,4057000000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,2022,YR2022,..,..,..,..,..,97.36729452,-18.9516129,4549000000,262000000,..,..,..,..,..,3898534418,3989000000,4672000000,4672000000,-1.311232063,36983.43106,37841.63244,44320.90919,44320.90919,-0.883383819,46479.29967,49793.03244,4899522416,5248832929,4672000000,34.375,-4.433077579,1606000000,..,..,..,-3.317636986,-155000000,..,..,..,68.94263699,-1.004016064,3221000000,108.2619863,-9.419703104,5058000000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,2021,YR2021,..,..,..,-9.818047385,-1777950201,17.34110111,17.31666595,3140300000,-5516000000,-295522693.6,1.951941327,353477054.9,0.32003071,57954361.35,15021700000,15021700000,18109000000,18109000000,7.011982276,3051.48607,3051.48607,3678.635657,3678.635657,4.414695345,5663.121607,5663.121607,27878126230,27878126230,18109000000,23.79921586,10.31274311,4309800000,2288468663,8312464702,1987280000,-12.30934894,-2229100000,137.7607819,121.5609362,12618700000,88.51013308,7.538228541,16028300000,55.74244851,14.84608644,10094400000,..,..,..,..,..,..,45.59026283,9.938628189,..,2160290039,-6023996039,-6953873199,..,-86666511.04,851731337.1,1781608497,2403000000,72.1500487
West Bank and Gaza,PSE,2022,YR2022,..,..,..,-10.62652299,-2036626263,18.43625264,5.940738578,3533400000,-6982400000,-390225123.5,1.62179695,310825494.5,-0.414284152,-79399629.06,15635000000,15635000000,19165500000,19165500000,4.082760273,3099.960901,3099.960901,3799.95527,3799.95527,1.588564714,5753.083959,6163.248978,29016323293,31085036506,19165500000,20.48994287,-9.29222263,3927000000,2610929427,10157465135,2073570000,-20.33862931,-3898000000,146.861809,122.5468256,12798500000,99.84868644,17.67369314,19136500000,63.95867575,19.7325711,12258000000,..,..,..,..,..,..,..,9.438188247,..,2336330078,-7546535709,-8724189309,..,172669130.8,922363287,2100016887,2836500000,73.44571188
West Bank and Gaza,PSE,2023,YR2023,..,..,..,-16.62018653,-2895369454,19.59324486,5.707495178,3413300000,-7110000000,-100376299.1,0.594320376,103535364,0.018133868,3159064.923,14789000000,14789000000,17420800000,17420800000,-5.410937,2862.881175,2862.881175,3372.349744,3372.349744,-7.647829568,5313.097903,5896.710829,27446268319,30461081385,17420800000,20.27576231,-6.994246618,3532200000,2522980135,9644072036,..,-21.77856356,-3794000000,147.9840191,117.0918703,12036100000,101.5028012,-3.829770806,17682600000,66.80060617,2.966941814,11637200000,..,..,..,..,..,..,..,..,..,..,-7121091901,-8223955681,..,305969850.5,890319864.7,1993183646,2752900000,44.95131862
"Yemen, Rep.",YEM,2021,YR2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,916.1298925,..,536865.0305,522.1735127,..,..,..,..,..,..,..,..,..,..,..,3877120000,..,..,..,..,..,..,..,..,..,..,..,100,..,-79959000,..,-31233604.4,-66513000,..,..,..,3889739990,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,2022,YR2022,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,903.533634,..,686509.2881,615.7020793,..,..,..,..,..,..,..,..,..,..,..,3302670000,..,..,..,..,..,..,..,..,..,..,..,100,..,-78421000,..,-14669930,-69266000,..,..,..,3695959961,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,859.2093031,..,646944.7942,477.4090287,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,-79479000,..,-13006978.4,-79407000,..,..,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,2021,YR2021,..,..,11969103805,11.90035135,2629551251,52.21609002,..,11537884956,..,-674299354.8,1.784078461,394217415.2,-1.2675446,-280081939.7,24879098748,1.46344E+11,4.42337E+11,22096416932,6.234922047,1269.108218,7465.153887,22564.0534,1127.160779,3.285754611,3503.034914,3503.034914,68672119765,68672119765,4.42337E+11,11.5310478,..,2547948399,11201979700,6385838009,854290000,52.47199634,2.32103E+11,78.89492149,..,23810607704,35.99695585,..,1.59228E+11,33.99242118,..,7511107108,35.94048974,..,119078000,..,-2621201,162534000,19.58160184,5.391143026,..,1087640015,4816141692,4036755515,0,-1001912551,525541832.3,1304928009,7100323100,74.77938025
Zambia,ZMB,2022,YR2022,..,..,..,3.747846616,1093013822,40.19399771,..,11722089926,..,-187643340.9,-0.223286755,-65118862.82,-0.866698985,-252762203.7,26175604214,1.5397E+11,4.93964E+11,29163782140,5.211223604,1298.84805,7640.089653,24510.78356,1447.123101,2.343364502,3585.123791,3840.724505,72250777479,77401882827,4.93964E+11,14.45282902,..,4214991570,11504782266,8136943619,782400000,49.96630807,2.46816E+11,77.01420008,..,25099618455,35.58086291,..,1.75757E+11,29.10331771,..,8487628172,26.85670277,..,735599000,..,187194837.9,815724000,..,6.67471485,..,1864969971,3367838648,2421779089,0,150755699.7,938916417.7,1884975977,7188542400,88.24114069
Zambia,ZMB,2023,YR2023,..,..,..,-2.112975524,-582715470.3,40.84612397,..,11264526288,..,31089479.62,0.311507238,85907330.46,0.424240317,116996810.1,27580695690,1.62235E+11,5.57406E+11,27577956471,5.367942855,1330.859982,7828.390383,26896.69436,1330.727806,2.464640311,3673.484197,4076.995087,76129157927,84491503485,5.57406E+11,13.31278271,..,3671393421,10521101209,9148247753,..,39.58210699,2.20633E+11,91.86296164,..,26410261050,47.1051103,..,2.62567E+11,37.39576308,..,10312987263,44.14881907,..,161234000,..,373213566.6,188958000,..,..,..,..,1372853456,599476624.8,0,-136082009.7,932798981.2,1706175813,7788984400,85.83437864
Zimbabwe,ZWE,2021,YR2021,38.97510643,18495642500,23546536254,1.278299749,348215436.1,22.77524072,47.04794531,6204092888,-10206555000,-234980367.8,0.871791032,237480367.8,0.009177506,2500000,20618836218,2.12151E+11,3.18994E+12,27240515109,8.468016898,1305.220113,13429.67012,201930.4195,1724.387731,6.611911214,3184.785451,3184.785451,50310724581,50310724581,3.18994E+12,14.91590377,142.1010914,4063169019,6359069737,7138423161,942120000,10.21041094,3.25706E+11,105.2966469,1510.58152,18658122548,74.8736853,1.498695018,2.38842E+12,28.07188765,61.48968561,7646926797,18.36368046,-1822000,-995000,..,..,-4828000,..,3.702944743,..,985789978,-779353424.5,-1529047177,0,-107706706.2,215734658.1,965428410.4,11507250800,7.497592711
Zimbabwe,ZWE,2022,YR2022,..,..,..,0.930064173,304965733.2,27.87217069,43.43131784,9139215574,-20369743400,-336761000,1.027031259,336761000,0.177799455,58300000,21884680855,2.25176E+11,1.24254E+13,32789751736,6.139263265,1361.91453,14013.01029,773247.8181,2040.552459,4.343667173,3323.121932,3560.043273,53399432413,57206534723,1.24254E+13,16.64619081,30.79810948,5458244641,7000207432,8131802617,731160000,5.591071807,6.94711E+11,109.0192667,5516.710378,19820462620,77.76273738,4.48136213,9.6623E+12,36.89143744,54.02461495,12096610749,21.99079564,-2250000,-469000,..,0,-340000,..,2.442599735,..,788750000,-1131595186,-2115076198,0,-93700000,453289700.3,1436770713,12032308959,58.14824378
Zimbabwe,ZWE,2023,YR2023,..,..,..,0.379995091,133877468.5,21.57940038,-8.357012188,7602717934,-16434060400,-557873000,1.583455408,557873000,0.086570581,30500000,23052607292,2.37193E+11,1.33703E+14,35231367886,5.336730495,1410.737311,14515.35762,8182170.606,2156.034004,3.584863796,3442.251327,3820.362629,56249216207,62427865704,1.33703E+14,15.08923343,-4.016640534,5316143342,7203513159,8656440887,..,8.637876657,1.15491E+13,107.6361631,56742.08159,20907945557,76.27288991,2.09778765,1.01979E+14,29.21556351,-11.03755609,10293042661,57.9530354,-589000,-248000,..,..,383275000,..,..,..,..,-1452927728,-2690324728,0,-22800000,399204775.1,1636601775,12354859175,38.86476557
Africa Eastern and Southern,AFE,2021,YR2021,5.373146132,8.96974E+11,8.66315E+11,..,..,26.01560801,9.412239652,2.82463E+11,..,..,5.01205928,53552809031,0.02350388,207504807.2,1.00465E+12,..,..,1.08575E+12,4.576392802,1408.860838,..,..,1522.590088,1.842086727,3934.287267,3907.951637,2.8055E+12,2.78672E+12,..,14.65125488,3.969667813,1.59075E+11,2.55912E+11,2.39733E+11,..,20.70660584,..,..,..,9.24846E+11,65.13268816,5.20065559,..,26.29078997,13.08663044,2.85451E+11,..,1010270000,2403005000,..,..,..,..,..,..,..,..,..,..,..,34255452894,56594513792,..,28.6084289
Africa Eastern and Southern,AFE,2022,YR2022,..,..,..,..,..,27.6314412,10.13149664,3.29207E+11,..,..,1.695913629,19894922745,0.433241671,3965472614,1.04035E+12,..,..,1.19142E+12,3.553878364,1421.589728,..,..,1628.024526,0.903488101,3974.803045,4229.6821,2.90885E+12,3.09537E+12,..,14.42979858,3.802356018,1.7192E+11,2.88398E+11,2.95987E+11,..,20.22417069,..,..,..,9.59348E+11,65.84191386,3.232548148,..,29.96438522,15.43701597,3.57003E+11,..,2268053000,4728247000,..,..,..,..,..,..,..,..,..,..,..,46781551840,73229063639,..,36.56940073
Africa Eastern and Southern,AFE,2023,YR2023,..,..,..,..,..,24.34833725,2.124647525,3.03252E+11,..,..,1.760089511,19670867887,-0.215581854,-1878527313,1.06449E+12,..,..,1.24547E+12,2.320137802,1418.363737,..,..,1659.51529,-0.226928405,3967.860937,4374.229532,2.97789E+12,3.28288E+12,..,13.92631584,-2.3300864,1.73448E+11,2.6082E+11,2.82573E+11,..,17.5566768,..,..,..,9.82228E+11,69.02704328,1.694002185,..,27.60701209,8.616354337,3.43838E+11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50245164822,72179615158,..,38.80762566
Africa Western and Central,AFW,2021,YR2021,..,..,6.77103E+11,..,..,..,..,..,..,..,1.778296319,14503269204,0.331765514,2682011635,8.64619E+11,..,..,8.49312E+11,4.037629514,1779.340159,..,..,1747.840549,1.60719669,4698.926894,4698.926894,2.28331E+12,2.28331E+12,..,..,..,..,1.45745E+11,1.42395E+11,..,..,..,..,..,8.30735E+11,..,..,..,..,..,..,..,154040000,3825804000,..,..,..,..,..,..,..,..,..,..,..,22795214354,57519148010,..,14.45489685
Africa Western and Central,AFW,2022,YR2022,..,..,..,..,..,..,..,..,..,..,1.204459452,10222895719,0.043900056,369478104.2,8.97385E+11,..,..,8.83974E+11,3.789679846,1804.198142,..,..,1777.235012,1.397033814,4767.383262,5107.272939,2.37124E+12,2.54029E+12,..,..,..,..,1.73635E+11,1.623E+11,..,..,..,..,..,8.61831E+11,..,..,..,..,..,..,..,226214000,5365902000,..,..,..,..,..,..,..,..,..,..,..,23563777561,61450239943,..,21.10948999
Africa Western and Central,AFW,2023,YR2023,..,..,..,..,..,..,..,..,..,..,0.836211178,6285591873,0.088854485,662199878.8,9.2749E+11,..,..,7.99106E+11,3.354732819,1820.754741,..,..,1568.72431,0.917670772,4814.611443,5343.468529,2.45256E+12,2.72196E+12,..,..,..,..,..,..,..,..,..,..,..,8.89234E+11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,2021,YR2021,..,..,..,..,..,43.00796755,4.648387954,1.27701E+12,..,..,2.218884892,64924757682,1.592287431,46515913971,2.76685E+12,..,..,2.96924E+12,4.031106353,6006.440274,..,..,6445.807261,2.467553704,15670.38381,15534.5238,7.21851E+12,7.15593E+12,..,18.01695428,3.114736453,5.34966E+11,..,7.74084E+11,..,31.08392197,..,..,..,2.68228E+12,50.8991358,5.012717797,..,37.03102768,7.86429827,1.09954E+12,..,1465641000,-989448000,..,..,..,..,1.350747013,..,37040410217,..,..,..,..,..,3.34084E+11,..,..
Arab World,ARB,2022,YR2022,..,..,..,..,..,49.5822775,13.88554001,1.78982E+12,..,..,2.235795347,79425427153,2.340578818,81823417643,2.92515E+12,..,..,3.60981E+12,5.721433109,6205.869837,..,..,7658.40647,3.320262154,16194.48698,17198.65584,7.6333E+12,8.10662E+12,..,16.07932103,5.495278328,5.80432E+11,..,9.23467E+11,..,37.43750862,..,..,..,2.82875E+12,46.4861388,5.375498374,..,37.31292545,18.16893963,1.34692E+12,..,1870865000,-209047000,..,..,..,..,..,..,..,..,..,..,..,..,3.96988E+11,..,..
Arab World,ARB,2023,YR2023,..,..,..,..,..,49.23549662,4.707136572,1.72936E+12,..,..,1.948912601,65560411723,1.576124662,52476711976,2.95501E+12,..,..,3.51242E+12,1.020751343,6134.953745,..,..,7292.210408,-1.142726053,16028.41578,17634.81561,7.72037E+12,8.49412E+12,..,17.72718843,3.401713381,6.22653E+11,..,9.45756E+11,..,32.76611026,..,..,..,2.8383E+12,49.54479994,4.611119405,..,40.86046608,8.969504521,1.43519E+12,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.31242E+11,..,..
Caribbean small states,CSS,2021,YR2021,..,..,28187072928,..,..,..,..,..,..,..,9.156085815,3396124608,0.150512859,55827395.47,37206309804,..,..,37091445808,10.44295582,11957.25742,..,..,11920.34276,9.767437032,20001.26974,20001.26974,62236130929,62236130929,..,..,..,..,9071727683,13550878657,..,..,..,..,..,33610500449,..,..,..,..,..,..,..,125513000,204691000,..,..,..,..,2.009578865,..,644149999.6,..,..,..,..,7250666072,7581916453,..,70.74537633
Caribbean small states,CSS,2022,YR2022,..,..,..,..,..,..,..,..,..,..,3.569941023,1740006748,0.446144504,217453017.6,45788913938,..,..,48740490013,23.0676038,14622.01527,..,..,15564.55762,22.28569445,24962.14473,26741.81605,78169081018,83742130683,..,..,..,..,17797479668,15236721896,..,..,..,..,..,41302400715,..,..,..,..,..,..,..,-27732000,120336000,..,..,..,..,..,..,..,..,..,..,..,11515801018,9726473453,..,81.80654206
